# Quality	#1 ID	#2 ID	#1 String	#2 String
1	train-pos-809	train-pos-809	Question: Sidney Lumet person gender what ? Is the correct answer Male ?	Context: Sidney Lumet award nominee award nominations award nomination award BAFTA Award for Best Film; BAFTA Award for Best Film award category winners award honor award winner Martin Scorsese; Martin Scorsese person gender Male;
1	train-pos-809	train-pos-809	Question: Sidney Lumet person gender what ? Is the correct answer Male ?	Context: Sidney Lumet award nominee award nominations award nomination award BAFTA Award for Best Film; BAFTA Award for Best Film award category winners award honor award winner Jeremy Thomas; Jeremy Thomas person gender Male;
0	train-neg-809-2	train-neg-809-2	Question: Sidney Lumet person gender what ? Is the correct answer To Kill a Mockingbird ?	Context: Sidney Lumet award nominee award nominations award nomination award BAFTA Award for Best Film; BAFTA Award for Best Film award category nominees award nomination nominated for To Kill a Mockingbird;
0	train-neg-809-8	train-neg-809-8	Question: Sidney Lumet person gender what ? Is the correct answer Stanley Donen ?	Context: Sidney Lumet award nominee award nominations award nomination award BAFTA Award for Best Film; Stanley Donen award nominee award nominations award nomination award BAFTA Award for Best Film;
0	train-neg-811-0	train-neg-811-0	Question: Tim Curry award nominee award nominations award nomination award what ? Is the correct answer Hannah and Her Sisters ?	Context: Tim Curry person language English Language; Hannah and Her Sisters film language English Language;
0	train-neg-813-0	train-neg-813-0	Question: Academy Award for Best Original Song award category winners award honor ceremony what ? Is the correct answer Trey Parker ?	Context: Trey Parker award nominee award nominations award nomination award Academy Award for Best Original Song;
1	train-pos-816	train-pos-816	Question: Second Crusade event entity involved what ? Is the correct answer Bohemia ?	Context: Second Crusade military conflict combatants military combatant group combatant Bohemia;
0	train-neg-816-0	train-neg-816-0	Question: Second Crusade event entity involved what ? Is the correct answer V for Vendetta ?	Context: Second Crusade military conflict combatants military combatant group combatant Bohemia; Bohemia military combatant military conflicts military combatant group combatant France; V for Vendetta film release date s film regional release date film release region France;
0	train-neg-816-1	train-neg-816-1	Question: Second Crusade event entity involved what ? Is the correct answer La Vie en Rose ?	Context: Second Crusade military conflict combatants military combatant group combatant Bohemia; Bohemia military combatant military conflicts military combatant group combatant France; France netflix genre title La Vie en Rose;
0	train-neg-816-2	train-neg-816-2	Question: Second Crusade event entity involved what ? Is the correct answer French Polynesia ?	Context: Second Crusade military conflict combatants military combatant group combatant Bohemia; Bohemia military combatant military conflicts military combatant group combatant France; French Polynesia administrative division first level division of France;
0	train-neg-816-3	train-neg-816-3	Question: Alou Diarra event entity involved what ? Is the correct answer Bohemia ?	Context: Alou Diarra person nationality France; Bohemia military combatant military conflicts military combatant group combatant France;
0	train-neg-816-4	train-neg-816-4	Question: Yann Tiersen event entity involved what ? Is the correct answer Bohemia ?	Context: Yann Tiersen person nationality France; Bohemia military combatant military conflicts military combatant group combatant France;
0	train-neg-816-5	train-neg-816-5	Question: French Polynesia event entity involved what ? Is the correct answer Bohemia ?	Context: French Polynesia administrative division first level division of France; Bohemia military combatant military conflicts military combatant group combatant France;
0	train-neg-816-6	train-neg-816-6	Question: 8 Women event entity involved what ? Is the correct answer Bohemia ?	Context: 8 Women film release date s film regional release date film release region France; Bohemia military combatant military conflicts military combatant group combatant France;
0	train-neg-816-6	train-neg-816-6	Question: 8 Women event entity involved what ? Is the correct answer Bohemia ?	Context: 8 Women film country France; Bohemia military combatant military conflicts military combatant group combatant France;
0	train-neg-816-7	train-neg-816-7	Question: Second Crusade event entity involved what ? Is the correct answer The Tree of Life ?	Context: Second Crusade military conflict combatants military combatant group combatant Bohemia; Bohemia military combatant military conflicts military combatant group combatant France; The Tree of Life film release date s film regional release date film release region France;
0	train-neg-816-8	train-neg-816-8	Question: Hotel Transylvania event entity involved what ? Is the correct answer Bohemia ?	Context: Hotel Transylvania film release date s film regional release date film release region France; Bohemia military combatant military conflicts military combatant group combatant France;
0	train-neg-816-9	train-neg-816-9	Question: The Soloist event entity involved what ? Is the correct answer Bohemia ?	Context: The Soloist film country France; Bohemia military combatant military conflicts military combatant group combatant France;
1	train-pos-822	train-pos-822	Question: Gloria Estefan award nominee award nominations award nomination award what ? Is the correct answer Grammy Award for Best Traditional Tropical Latin Album ?	Context: Grammy Award for Best Traditional Tropical Latin Album award category winners award honor award winner Gloria Estefan;
0	train-neg-822-0	train-neg-822-0	Question: Gloria Estefan award nominee award nominations award nomination award what ? Is the correct answer Madonna ?	Context: Gloria Estefan person religion Catholicism; Madonna person religion Catholicism;
0	train-neg-822-1	train-neg-822-1	Question: Nicole Sullivan award nominee award nominations award nomination award what ? Is the correct answer Grammy Award for Best Traditional Tropical Latin Album ?	Context: Nicole Sullivan person religion Catholicism; Gloria Estefan person religion Catholicism; Grammy Award for Best Traditional Tropical Latin Album award category winners award honor award winner Gloria Estefan;
0	train-neg-822-2	train-neg-822-2	Question: Gloria Estefan award nominee award nominations award nomination award what ? Is the correct answer Napoleon Bonaparte ?	Context: Gloria Estefan person religion Catholicism; Napoleon Bonaparte person religion Catholicism;
0	train-neg-822-3	train-neg-822-3	Question: Gloria Estefan award nominee award nominations award nomination award what ? Is the correct answer Drea de Matteo ?	Context: Gloria Estefan person religion Catholicism; Drea de Matteo person religion Catholicism;
0	train-neg-822-4	train-neg-822-4	Question: Gloria Estefan award nominee award nominations award nomination award what ? Is the correct answer Pete Postlethwaite ?	Context: Gloria Estefan person religion Catholicism; Pete Postlethwaite person religion Catholicism;
0	train-neg-822-5	train-neg-822-5	Question: Gloria Estefan award nominee award nominations award nomination award what ? Is the correct answer Sebastian Krys ?	Context: Grammy Award for Best Traditional Tropical Latin Album award category winners award honor award winner Gloria Estefan; Sebastian Krys award nominee award nominations award nomination award Grammy Award for Best Traditional Tropical Latin Album;
0	train-neg-822-6	train-neg-822-6	Question: Madonna award nominee award nominations award nomination award what ? Is the correct answer Grammy Award for Best Traditional Tropical Latin Album ?	Context: Madonna person religion Catholicism; Gloria Estefan person religion Catholicism; Grammy Award for Best Traditional Tropical Latin Album award category winners award honor award winner Gloria Estefan;
0	train-neg-822-7	train-neg-822-7	Question: Gloria Estefan award nominee award nominations award nomination award what ? Is the correct answer Mia Farrow ?	Context: Gloria Estefan person religion Catholicism; Mia Farrow person religion Catholicism;
0	train-neg-822-8	train-neg-822-8	Question: Bonnie Hunt award nominee award nominations award nomination award what ? Is the correct answer Grammy Award for Best Traditional Tropical Latin Album ?	Context: Bonnie Hunt person religion Catholicism; Gloria Estefan person religion Catholicism; Grammy Award for Best Traditional Tropical Latin Album award category winners award honor award winner Gloria Estefan;
0	train-neg-822-9	train-neg-822-9	Question: Pete Postlethwaite award nominee award nominations award nomination award what ? Is the correct answer Grammy Award for Best Traditional Tropical Latin Album ?	Context: Pete Postlethwaite person religion Catholicism; Gloria Estefan person religion Catholicism; Grammy Award for Best Traditional Tropical Latin Album award category winners award honor award winner Gloria Estefan;
1	train-pos-825	train-pos-825	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Jay Kogen ?	Context: Jay Kogen award winner awards won award honor award winner David Angell;
1	train-pos-825	train-pos-825	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Jay Kogen ?	Context: David Angell award winner awards won award honor award winner Jay Kogen;
1	train-pos-825	train-pos-825	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Jay Kogen ?	Context: Peter Casey award nominee award nominations award nomination award nominee David Angell; Peter Casey award nominee award nominations award nomination award nominee Jay Kogen;
0	train-neg-825-0	train-neg-825-0	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Sharon Osbourne ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Kelsey Grammer person spouse s marriage type of union Marriage; Sharon Osbourne person spouse s marriage type of union Marriage;
0	train-neg-825-1	train-neg-825-1	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer William T. Orr ?	Context: David Angell person gender Male; William T. Orr person gender Male;
0	train-neg-825-2	train-neg-825-2	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Burt Lancaster ?	Context: David Angell person gender Male; Burt Lancaster person gender Male;
0	train-neg-825-3	train-neg-825-3	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer William Powell ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Kelsey Grammer person spouse s marriage type of union Marriage; William Powell person spouse s marriage type of union Marriage;
0	train-neg-825-4	train-neg-825-4	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Alain Johannes ?	Context: David Angell person gender Male; Alain Johannes person gender Male;
0	train-neg-825-5	train-neg-825-5	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Burl Ives ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Kelsey Grammer person spouse s marriage type of union Marriage; Burl Ives person spouse s marriage type of union Marriage;
0	train-neg-825-6	train-neg-825-6	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Chris Claremont ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Kelsey Grammer person spouse s marriage type of union Marriage; Chris Claremont person spouse s marriage type of union Marriage;
0	train-neg-825-7	train-neg-825-7	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Irrfan Khan ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Kelsey Grammer person spouse s marriage type of union Marriage; Irrfan Khan person spouse s marriage type of union Marriage;
0	train-neg-825-8	train-neg-825-8	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer James Madison ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Kelsey Grammer person spouse s marriage type of union Marriage; James Madison person spouse s marriage type of union Marriage;
0	train-neg-825-9	train-neg-825-9	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Steve Coogan ?	Context: David Angell person gender Male; James Gandolfini person gender Male; Steve Coogan award winner awards won award honor award winner James Gandolfini;
0	train-neg-825-9	train-neg-825-9	Question: David Angell award nominee award nominations award nomination award nominee what ? Is the correct answer Steve Coogan ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Kelsey Grammer person spouse s marriage type of union Marriage; Steve Coogan person spouse s marriage type of union Marriage;
1	train-pos-827	train-pos-827	Question: Psychological thriller netflix genre title what ? Is the correct answer The Clearing ?	Context: Saw film genre Psychological thriller; Saw film release date s film regional release date film release region Belgium; The Clearing film release date s film regional release date film release region Belgium;
0	train-neg-827-0	train-neg-827-0	Question: Jane Eyre netflix genre title what ? Is the correct answer The Clearing ?	Context: Jane Eyre film release date s film regional release date film release region Belgium; The Clearing film release date s film regional release date film release region Belgium;
0	train-neg-827-1	train-neg-827-1	Question: Haywire netflix genre title what ? Is the correct answer The Clearing ?	Context: Haywire film release date s film regional release date film release region Romania; The Clearing film release date s film regional release date film release region Romania;
0	train-neg-827-2	train-neg-827-2	Question: Psychological thriller netflix genre title what ? Is the correct answer The Tree of Life ?	Context: Saw film genre Psychological thriller; Saw film release date s film regional release date film release region Argentina; The Tree of Life film release date s film regional release date film release region Argentina;
0	train-neg-827-2	train-neg-827-2	Question: Psychological thriller netflix genre title what ? Is the correct answer The Tree of Life ?	Context: Saw film genre Psychological thriller; Saw film release date s film regional release date film release region Belgium; The Tree of Life film release date s film regional release date film release region Belgium;
0	train-neg-827-3	train-neg-827-3	Question: 1920 Summer Olympics netflix genre title what ? Is the correct answer The Clearing ?	Context: Belgium olympic participating country medals won olympic medal honor olympic 1920 Summer Olympics; The Clearing film release date s film regional release date film release region Belgium;
0	train-neg-827-4	train-neg-827-4	Question: Psychological thriller netflix genre title what ? Is the correct answer Canoe Slalom ?	Context: Saw film genre Psychological thriller; Saw film release date s film regional release date film release region Belgium; Canoe Slalom olympic sport athletes olympic athlete affiliation country Belgium;
0	train-neg-827-6	train-neg-827-6	Question: Psychological thriller netflix genre title what ? Is the correct answer The Dreamers ?	Context: Saw film genre Psychological thriller; Saw film release date s film regional release date film release region Belgium; The Dreamers film release date s film regional release date film release region Belgium;
0	train-neg-827-8	train-neg-827-8	Question: The Tree of Life netflix genre title what ? Is the correct answer The Clearing ?	Context: The Tree of Life film release date s film regional release date film release region Belgium; The Clearing film release date s film regional release date film release region Belgium;
0	train-neg-827-9	train-neg-827-9	Question: Psychological thriller netflix genre title what ? Is the correct answer Argentina ?	Context: Saw film genre Psychological thriller; Saw film release date s film regional release date film release region Argentina;
1	train-pos-829	train-pos-829	Question: Tom Stoppard person gender what ? Is the correct answer Male ?	Context: Tom Stoppard influence node influenced by Henry James; Henry James person gender Male;
0	train-neg-829-0	train-neg-829-0	Question: Tom Stoppard person gender what ? Is the correct answer Jay-Z ?	Context: Tom Stoppard influence node influenced by Henry James; Henry James person gender Male; Jay-Z person gender Male;
0	train-neg-829-2	train-neg-829-2	Question: Tom Stoppard person gender what ? Is the correct answer Roger Birnbaum ?	Context: Tom Stoppard influence node influenced by Henry James; Henry James person gender Male; Roger Birnbaum person gender Male;
0	train-neg-829-3	train-neg-829-3	Question: Tom Stoppard person gender what ? Is the correct answer Philosophy ?	Context: Tom Stoppard influence node influenced by Henry James; Henry James person gender Male; Philosophy person gender Male;
0	train-neg-829-5	train-neg-829-5	Question: Tom Stoppard person gender what ? Is the correct answer Kaneto Shiozawa ?	Context: Tom Stoppard influence node influenced by Henry James; Henry James person gender Male; Kaneto Shiozawa person gender Male;
0	train-neg-829-6	train-neg-829-6	Question: Tom Stoppard person gender what ? Is the correct answer Mervyn LeRoy ?	Context: Tom Stoppard influence node influenced by Henry James; Henry James person gender Male; Mervyn LeRoy person gender Male;
0	train-neg-829-8	train-neg-829-8	Question: Tom Stoppard person gender what ? Is the correct answer Samuel Goldwyn ?	Context: Tom Stoppard influence node influenced by Henry James; Henry James person gender Male; Samuel Goldwyn person gender Male;
0	train-neg-832-0	train-neg-832-0	Question: Gene Wilder person profession what ? Is the correct answer Jerry Garcia ?	Context: Gene Wilder person spouse s marriage type of union Marriage; Jerry Garcia person spouse s marriage type of union Marriage;
0	train-neg-833-0	train-neg-833-0	Question: Train organization headquarters mailing address citytown what ? Is the correct answer Milan ?	Context: Milan travel destination how to get here transportation mode of transportation Train;
0	train-neg-834-0	train-neg-834-0	Question: Belgium military combatant military conflicts military combatant group combatant what ? Is the correct answer The Dreamers ?	Context: The Dreamers film release date s film regional release date film release region Belgium;
0	train-neg-837-0	train-neg-837-0	Question: Star Wars Episode II: Attack of the Clones film edited by what ? Is the correct answer VHS ?	Context: Star Wars Episode II: Attack of the Clones film distributors film film distributor relationship film distribution medium VHS;
1	train-pos-839	train-pos-839	Question: BAFTA Award for Best Film award category winners award honor award winner what ? Is the correct answer Irwin Winkler ?	Context: BAFTA Award for Best Film award category winners award honor award winner Martin Scorsese; Martin Scorsese award nominee award nominations award nomination nominated for Raging Bull; Raging Bull film produced by Irwin Winkler;
1	train-pos-839	train-pos-839	Question: BAFTA Award for Best Film award category winners award honor award winner what ? Is the correct answer Irwin Winkler ?	Context: BAFTA Award for Best Film award category winners award honor award winner Martin Scorsese; Raging Bull award winning work awards won award honor award winner Martin Scorsese; Raging Bull film produced by Irwin Winkler;
0	train-neg-839-0	train-neg-839-0	Question: Rocky award category winners award honor award winner what ? Is the correct answer Irwin Winkler ?	Context: Rocky V award nominated work award nominations award nomination nominated for Rocky; Rocky V film produced by Irwin Winkler;
0	train-neg-839-4	train-neg-839-4	Question: Tinker award category winners award honor award winner what ? Is the correct answer Irwin Winkler ?	Context: BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Tinker; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; Raging Bull film produced by Irwin Winkler;
0	train-neg-839-5	train-neg-839-5	Question: Kevin Costner award category winners award honor award winner what ? Is the correct answer Irwin Winkler ?	Context: Kevin Costner award nominee award nominations award nomination award BAFTA Award for Best Actor in a Leading Role; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; Raging Bull film produced by Irwin Winkler;
0	train-neg-839-7	train-neg-839-7	Question: Brokeback Mountain award category winners award honor award winner what ? Is the correct answer Irwin Winkler ?	Context: BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Brokeback Mountain; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; Raging Bull film produced by Irwin Winkler;
0	train-neg-839-9	train-neg-839-9	Question: Hannah and Her Sisters award category winners award honor award winner what ? Is the correct answer Irwin Winkler ?	Context: BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Hannah and Her Sisters; BAFTA Award for Best Actor in a Leading Role award category nominees award nomination nominated for Raging Bull; Raging Bull film produced by Irwin Winkler;
0	train-neg-840-0	train-neg-840-0	Question: Mark Moses award winner awards won award honor award winner what ? Is the correct answer Brenda Strong ?	Context: Mark Moses award nominee award nominations award nomination award nominee Brenda Strong;
0	train-neg-841-0	train-neg-841-0	Question: BAFTA Award for Best Film netflix genre title what ? Is the correct answer Equus ?	Context: Sidney Lumet award nominee award nominations award nomination award BAFTA Award for Best Film; Sidney Lumet director film Equus;
0	train-neg-845-0	train-neg-845-0	Question: Massachusetts location contain what ? Is the correct answer Benjamin Franklin ?	Context: Benjamin Franklin person places lived place lived location Massachusetts;
1	train-pos-846	train-pos-846	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: David Krumholtz award nominee award nominations award nomination award nominee Shia LaBeouf;
1	train-pos-846	train-pos-846	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
1	train-pos-846	train-pos-846	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Shia LaBeouf award nominee award nominations award nomination award nominee Heather Graham; Heather Graham award nominee award nominations award nomination award nominee Elijah Wood; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-846-0	train-neg-846-0	Question: Darrell Silvera award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Darrell Silvera person gender Male; Joshua Jackson person gender Male; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
0	train-neg-846-1	train-neg-846-1	Question: Chris Waddle award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Chris Waddle person gender Male; Joshua Jackson person gender Male; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
0	train-neg-846-2	train-neg-846-2	Question: Autism award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Autism disease risk factor Male; Joshua Jackson person gender Male; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
0	train-neg-846-3	train-neg-846-3	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer Frankie Faison ?	Context: Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf; Joshua Jackson person gender Male; Frankie Faison person gender Male;
0	train-neg-846-4	train-neg-846-4	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer Stevie Ray Vaughan ?	Context: Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf; Joshua Jackson person gender Male; Stevie Ray Vaughan person gender Male;
0	train-neg-846-5	train-neg-846-5	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer Keith Allen ?	Context: Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf; Joshua Jackson person gender Male; Keith Allen person gender Male;
0	train-neg-846-6	train-neg-846-6	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer Mack Sennett ?	Context: Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf; Joshua Jackson person gender Male; Mack Sennett person gender Male;
0	train-neg-846-7	train-neg-846-7	Question: Leo Bertos award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Leo Bertos person gender Male; Joshua Jackson person gender Male; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
0	train-neg-846-8	train-neg-846-8	Question: Jason Biggs award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Jason Biggs person gender Male; Joshua Jackson person gender Male; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
0	train-neg-846-9	train-neg-846-9	Question: Brad Jones award nominee award nominations award nomination award nominee what ? Is the correct answer David Krumholtz ?	Context: Brad Jones person gender Male; Joshua Jackson person gender Male; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
1	train-pos-849	train-pos-849	Question: Bachelor of Arts educational degree people with this degree education institution what ? Is the correct answer Creighton University ?	Context: Bachelor of Arts educational degree people with this degree education institution Spelman College; Bachelor of Science educational degree people with this degree education institution Spelman College; Bachelor of Science educational degree people with this degree education institution Creighton University;
1	train-pos-849	train-pos-849	Question: Bachelor of Arts educational degree people with this degree education institution what ? Is the correct answer Creighton University ?	Context: Bachelor of Arts educational degree people with this degree education institution De La Salle University-Manila; Bachelor of Science educational degree people with this degree education institution De La Salle University-Manila; Bachelor of Science educational degree people with this degree education institution Creighton University;
0	train-neg-850-0	train-neg-850-0	Question: Drama award winning work awards won award honor award what ? Is the correct answer Satellite Award for Best Cinematography ?	Context: The Thin Red Line film genre Drama; Satellite Award for Best Cinematography award category nominees award nomination nominated for The Thin Red Line;
1	train-pos-851	train-pos-851	Question: Jay-Z person language what ? Is the correct answer English Language ?	Context: Jay-Z person gender Male; Timothy Dalton person gender Male; Timothy Dalton actor dubbing performances dubbing performance language English Language;
1	train-pos-851	train-pos-851	Question: Jay-Z person language what ? Is the correct answer English Language ?	Context: Jay-Z person gender Male; Philosophy person gender Male; English Language field of study students majoring education major field of study Philosophy;
1	train-pos-851	train-pos-851	Question: Jay-Z person language what ? Is the correct answer English Language ?	Context: Jay-Z award nominee award nominations award nomination award nominee Sony Pictures Entertainment; The Transformers: The Movie film production companie Sony Pictures Entertainment; The Transformers: The Movie film language English Language;
0	train-neg-851-0	train-neg-851-0	Question: Charlie Kaufman person language what ? Is the correct answer English Language ?	Context: Charlie Kaufman person gender Male; Timothy Dalton person gender Male; Timothy Dalton actor dubbing performances dubbing performance language English Language;
0	train-neg-851-0	train-neg-851-0	Question: Charlie Kaufman person language what ? Is the correct answer English Language ?	Context: Charlie Kaufman person gender Male; Philosophy person gender Male; English Language field of study students majoring education major field of study Philosophy;
0	train-neg-851-1	train-neg-851-1	Question: Frank R. McKelvy person language what ? Is the correct answer English Language ?	Context: Frank R. McKelvy person gender Male; Timothy Dalton person gender Male; Timothy Dalton actor dubbing performances dubbing performance language English Language;
0	train-neg-851-1	train-neg-851-1	Question: Frank R. McKelvy person language what ? Is the correct answer English Language ?	Context: Frank R. McKelvy person gender Male; Philosophy person gender Male; English Language field of study students majoring education major field of study Philosophy;
0	train-neg-851-6	train-neg-851-6	Question: Set decorator-GB person language what ? Is the correct answer English Language ?	Context: Paul S. Fox person profession Set decorator-GB; Paul S. Fox film set designer film sets designed South Pacific; South Pacific film language English Language;
0	train-neg-851-7	train-neg-851-7	Question: Edmond O'Brien person language what ? Is the correct answer English Language ?	Context: Edmond O'Brien person gender Male; Timothy Dalton person gender Male; Timothy Dalton actor dubbing performances dubbing performance language English Language;
0	train-neg-851-7	train-neg-851-7	Question: Edmond O'Brien person language what ? Is the correct answer English Language ?	Context: Edmond O'Brien person gender Male; Philosophy person gender Male; English Language field of study students majoring education major field of study Philosophy;
0	train-neg-851-8	train-neg-851-8	Question: Jay-Z person language what ? Is the correct answer Jason Robards Jr. ?	Context: Jay-Z person gender Male; Jason Robards Jr. person gender Male;
0	train-neg-851-9	train-neg-851-9	Question: Jay-Z person language what ? Is the correct answer Richard Curtis ?	Context: Jay-Z person gender Male; Richard Curtis person gender Male;
1	train-pos-853	train-pos-853	Question: 8 Women film country what ? Is the correct answer France ?	Context: 8 Women film release date s film regional release date film release region France;
1	train-pos-853	train-pos-853	Question: 8 Women film country what ? Is the correct answer France ?	Context: 8 Women film release date s film regional release date film release region Argentina; The Tree of Life film release date s film regional release date film release region Argentina; The Tree of Life film release date s film regional release date film release region France;
0	train-neg-853-0	train-neg-853-0	Question: 8 Women film country what ? Is the correct answer Corsica ?	Context: 8 Women film release date s film regional release date film release region France; Corsica administrative division country France;
0	train-neg-853-1	train-neg-853-1	Question: The Transformers: The Movie film country what ? Is the correct answer France ?	Context: The Transformers: The Movie film runtime film cut film release region Argentina; 8 Women film release date s film regional release date film release region Argentina; 8 Women film release date s film regional release date film release region France;
0	train-neg-853-1	train-neg-853-1	Question: The Transformers: The Movie film country what ? Is the correct answer France ?	Context: The Transformers: The Movie film runtime film cut film release region Argentina; The Tree of Life film release date s film regional release date film release region Argentina; The Tree of Life film release date s film regional release date film release region France;
0	train-neg-853-1	train-neg-853-1	Question: The Transformers: The Movie film country what ? Is the correct answer France ?	Context: The Transformers: The Movie film language English Language; La Vie en Rose film language English Language; France netflix genre title La Vie en Rose;
0	train-neg-853-2	train-neg-853-2	Question: 8 Women film country what ? Is the correct answer Alou Diarra ?	Context: 8 Women film release date s film regional release date film release region France; Alou Diarra person nationality France;
0	train-neg-853-3	train-neg-853-3	Question: Table tennis film country what ? Is the correct answer France ?	Context: Table tennis olympic sport athletes olympic athlete affiliation country Argentina; 8 Women film release date s film regional release date film release region Argentina; 8 Women film release date s film regional release date film release region France;
0	train-neg-853-3	train-neg-853-3	Question: Table tennis film country what ? Is the correct answer France ?	Context: Table tennis olympic sport athletes olympic athlete affiliation country Argentina; The Tree of Life film release date s film regional release date film release region Argentina; The Tree of Life film release date s film regional release date film release region France;
0	train-neg-853-4	train-neg-853-4	Question: 8 Women film country what ? Is the correct answer 84th Academy Awards ?	Context: 8 Women film release date s film regional release date film release region France; The Iron Lady film country France; 84th Academy Awards award ceremony awards presented award honor honored for The Iron Lady;
0	train-neg-853-5	train-neg-853-5	Question: PS film country what ? Is the correct answer France ?	Context: PS film language English Language; La Vie en Rose film language English Language; France netflix genre title La Vie en Rose;
0	train-neg-853-5	train-neg-853-5	Question: PS film country what ? Is the correct answer France ?	Context: PS film release date s film regional release date film release region Argentina; 8 Women film release date s film regional release date film release region Argentina; 8 Women film release date s film regional release date film release region France;
0	train-neg-853-5	train-neg-853-5	Question: PS film country what ? Is the correct answer France ?	Context: PS film release date s film regional release date film release region Argentina; The Tree of Life film release date s film regional release date film release region Argentina; The Tree of Life film release date s film regional release date film release region France;
0	train-neg-853-6	train-neg-853-6	Question: 8 Women film country what ? Is the correct answer Resident Evil ?	Context: 8 Women film release date s film regional release date film release region France; Resident Evil film release date s film regional release date film release region France;
0	train-neg-853-7	train-neg-853-7	Question: 8 Women film country what ? Is the correct answer English Language ?	Context: 8 Women film release date s film regional release date film release region Argentina; PS film release date s film regional release date film release region Argentina; PS film language English Language;
0	train-neg-853-7	train-neg-853-7	Question: 8 Women film country what ? Is the correct answer English Language ?	Context: 8 Women film release date s film regional release date film release region Argentina; The Transformers: The Movie film runtime film cut film release region Argentina; The Transformers: The Movie film language English Language;
0	train-neg-853-7	train-neg-853-7	Question: 8 Women film country what ? Is the correct answer English Language ?	Context: 8 Women film release date s film regional release date film release region Argentina; Saw film release date s film regional release date film release region Argentina; Saw film language English Language;
0	train-neg-853-8	train-neg-853-8	Question: 8 Women film country what ? Is the correct answer Omar Sharif ?	Context: 8 Women film release date s film regional release date film release region France; Omar Sharif person nationality France;
0	train-neg-853-9	train-neg-853-9	Question: 8 Women film country what ? Is the correct answer Hotel Transylvania ?	Context: 8 Women film release date s film regional release date film release region France; Hotel Transylvania film release date s film regional release date film release region France;
